4A1,00,FF,80,80,80,23,C1,02
4A1,01,FF,81,80,80,23,C1,02
4A1,00,00,82,81,80,23,C1,02
4A1,08,FF,85,82,80,23,C1,02
4A1,08,00,87,83,80,23,C1,02
4A1,05,00,87,83,80,23,C1,02
4A1,01,00,85,82,80,23,C1,02
4A1,08,01,86,82,80,23,C1,02
4A1,00,04,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,05,02,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,04,02,86,83,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,06,02,85,83,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,02,04,85,83,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,04,04,86,83,80,23,C1,02
4A1,04,05,85,82,80,23,C1,02
4A1,05,05,85,83,80,23,C1,02
4A1,04,04,85,83,80,23,C1,02
4A1,05,04,85,83,80,23,C1,02
4A1,04,05,84,82,80,23,C1,02
4A1,04,05,83,81,80,23,C1,02
4A1,04,05,82,81,80,23,C1,02
4A1,00,05,81,80,80,23,C1,02
4A1,00,00,80,80,80,23,C1,02
4A1,00,FF,80,80,80,23,C1,02
4A1,FE,FE,80,80,80,33,C1,02
4A1,FE,FE,80,80,80,33,C1,02
4A1,FF,00,80,80,80,23,C1,02
4A1,00,00,80,80,80,23,C1,02
4A1,00,FF,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FE,05,80,80,80,23,C1,02
4A1,FE,05,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FE,04,80,80,80,23,C1,02
4A1,02,05,81,81,80,23,C1,02
4A1,08,02,84,82,80,23,C1,02
4A1,06,05,85,82,80,23,C1,02
4A1,08,04,86,82,80,23,C1,02
4A1,08,05,86,83,80,23,C1,02
4A1,06,05,86,83,80,23,C1,02
4A1,05,05,86,82,80,23,C1,02
4A1,05,04,85,82,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,08,05,87,83,80,23,C1,02
4A1,08,05,86,82,80,23,C1,02
4A1,08,06,86,83,80,23,C1,02
4A1,08,04,87,83,80,23,C1,02
4A1,08,05,86,82,80,23,C1,02
4A1,08,02,86,82,80,23,C1,02
4A1,08,02,86,83,80,23,C1,02
4A1,06,01,87,83,80,23,C1,02
4A1,08,02,87,83,80,23,C1,02
4A1,05,01,86,82,80,23,C1,02
4A1,05,02,86,82,80,23,C1,02
4A1,05,04,86,82,80,23,C1,02
4A1,04,04,86,82,80,23,C1,02
4A1,04,04,86,82,80,23,C1,02
4A1,09,04,86,83,80,23,C1,02
4A1,05,04,87,83,80,23,C1,02
4A1,08,04,86,83,80,23,C1,02
4A1,04,04,85,82,80,23,C1,02
4A1,01,05,84,82,80,23,C1,02
4A1,01,04,83,81,80,23,C1,02
4A1,00,04,82,81,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,FF,08,80,80,80,23,C1,02
4A1,01,06,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,FE,05,80,80,80,23,C1,02
4A1,FF,06,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FE,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,05,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,05,7F,7F,80,23,C1,02
4A1,FE,05,7F,7F,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FE,08,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,00,08,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,00,08,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,00,08,80,80,80,23,C1,02
4A1,00,06,80,80,80,23,C1,02
4A1,FE,06,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FF,06,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,02,80,80,80,23,C1,02
4A1,00,02,80,80,80,23,C1,02
4A1,00,02,80,80,80,23,C1,02
4A1,00,01,80,80,80,23,C1,02
4A1,00,02,7F,80,80,23,C1,02
4A1,FE,00,7F,80,80,23,C1,02
4A1,00,FE,7E,80,80,33,C1,02
4A1,FF,FE,7E,7F,80,33,C1,02
4A1,00,FF,7E,7F,80,33,C1,02
4A1,FF,FF,7D,7F,80,33,C1,02
4A1,FF,FE,7D,7F,80,23,C1,02
4A1,FF,00,7D,7F,80,23,C1,02
4A1,FF,00,7D,7F,80,23,C1,02
4A1,00,00,7D,7F,80,23,C1,02
4A1,01,00,7F,7F,80,23,C1,02
4A1,02,00,80,80,80,23,C1,02
4A1,04,FF,80,80,80,23,C1,02
4A1,05,00,82,81,80,23,C1,02
4A1,05,00,82,81,80,23,C1,02
4A1,05,00,82,81,80,23,C1,02
4A1,01,00,80,80,80,23,C1,02
4A1,00,00,7E,7F,80,23,C1,02
4A1,FF,FE,7D,7F,80,33,C1,02
4A1,FF,FE,7C,7F,80,33,C1,02
4A1,FE,FE,7C,7E,80,33,C1,02
4A1,FE,FE,7B,7E,80,33,C1,02
4A1,FE,FF,7D,7F,80,33,C1,02
4A1,FF,FE,7D,7F,80,33,C1,02
4A1,00,FE,7E,80,80,33,C1,02
4A1,00,FE,7F,80,80,33,C1,02
4A1,01,FE,80,80,80,33,C1,02
4A1,00,FE,7F,80,80,33,C1,02
4A1,00,FE,7F,80,80,33,C1,02
4A1,FF,FA,7F,80,80,B3,F4,02
4A1,00,FB,7F,80,80,B3,F4,02
4A1,00,FA,7E,80,80,B3,F4,02
4A1,FF,FA,7E,7F,80,B3,F4,02
4A1,FE,FA,7E,7F,80,B3,F4,02
4A1,FF,FA,7F,7F,80,B3,F4,02
4A1,FF,FA,80,80,80,B3,F4,02
4A1,01,FA,80,80,80,B3,F4,02
4A1,02,FA,82,81,80,B3,F4,02
4A1,04,FA,84,81,80,B3,F4,02
4A1,05,FB,84,82,80,B3,F4,02
4A1,05,FA,85,82,80,B3,F4,02
4A1,00,FE,85,82,80,B3,F1,02
4A1,00,FE,84,82,80,33,E1,02
4A1,04,FE,85,82,80,33,C1,02
4A1,01,FE,84,82,80,33,C1,02
4A1,00,FE,83,81,80,33,C1,02
4A1,04,FE,83,81,80,33,C1,02
4A1,00,FE,81,80,80,33,C1,02
4A1,02,FE,81,80,80,33,C1,02
4A1,00,FE,81,80,80,33,C1,02
4A1,00,00,80,80,80,33,C1,02
4A1,00,FE,80,80,80,33,C1,02
4A1,00,FB,80,80,80,B3,F4,02
4A1,00,FB,80,80,80,B3,F4,02
4A1,02,FA,82,81,80,B3,F4,02
4A1,04,FB,84,82,80,B3,F4,02
4A1,06,FA,85,82,80,B3,F4,02
4A1,04,FA,84,82,80,B3,F4,02
4A1,06,FB,85,82,80,B3,F4,02
4A1,05,FB,87,83,80,B3,F4,02
4A1,06,FB,87,83,80,B3,F4,02
4A1,06,FB,87,83,80,B3,F4,02
4A1,05,FB,87,83,80,B3,F4,02
4A1,08,FB,88,83,80,B3,F4,02
4A1,06,FC,88,83,80,B3,F4,02
4A1,08,FC,88,83,80,B3,F4,02
4A1,06,FC,87,83,80,33,F4,02
4A1,05,FE,86,82,80,33,F1,02
4A1,04,00,84,81,80,23,C1,02
4A1,02,00,83,81,80,23,C1,02
4A1,00,00,82,80,80,23,C1,02
4A1,00,01,81,80,80,23,C1,02
4A1,01,02,80,80,80,23,C1,02
4A1,00,FF,80,80,80,23,C1,02
4A1,00,FE,80,80,80,23,C1,02
4A1,FF,FE,80,80,80,33,C1,02
4A1,FC,FE,80,80,80,33,C1,02
4A1,05,FE,82,81,80,33,C1,02
4A1,08,FA,85,82,80,B3,F4,02
4A1,0C,F7,86,82,80,B3,F4,02
4A1,0C,F7,87,83,80,B3,F4,02
4A1,0A,F7,88,83,80,B3,F4,02
4A1,0C,F8,88,83,80,B3,F4,02
4A1,09,F7,88,83,80,B3,F4,02
4A1,09,F8,88,83,80,B3,F4,02
4A1,09,FA,87,83,80,B3,F4,02
4A1,08,FA,86,82,80,B3,F4,02
4A1,06,FA,85,82,80,B3,F4,02
4A1,04,FA,82,81,80,B3,F4,02
4A1,00,FA,81,80,80,B3,F4,02
4A1,00,FB,80,80,80,B3,F4,02
4A1,FF,FB,7F,80,80,B3,F4,02
4A1,FE,FC,7E,7F,80,B3,F4,02
4A1,FE,FE,7D,7F,80,B3,F4,02
4A1,FB,FE,7D,7F,80,B3,F4,02
4A1,FC,FC,7D,7F,80,B3,F4,02
4A1,FC,FC,7D,7F,80,B3,F4,02
4A1,FE,FC,7E,7F,80,B3,F4,02
4A1,00,FB,7E,7F,80,B3,F4,02
4A1,FE,FB,7E,7F,80,B3,F4,02
4A1,FE,FA,7E,7F,80,B3,F4,02
4A1,FE,FB,7E,7F,80,B3,F4,02
4A1,FE,FA,7E,7F,80,B3,F4,02
4A1,FE,FA,7E,7F,80,B3,F4,02
4A1,FE,F8,7E,7F,80,B3,F4,02
4A1,00,F8,80,80,80,B3,F4,02
4A1,00,F7,80,80,80,B3,F4,02
4A1,04,F8,82,81,80,B3,F4,02
4A1,08,F8,85,82,80,B3,F4,02
4A1,08,F8,86,82,80,B3,F4,02
4A1,0C,FA,88,84,80,B3,F4,02
4A1,09,F8,89,84,80,B3,F4,02
4A1,09,FA,88,84,80,B3,F4,02
4A1,08,FB,88,83,80,B3,F4,02
4A1,09,FE,88,83,80,33,F1,02
4A1,09,FC,87,83,80,33,C1,02
4A1,06,FE,87,83,80,33,C1,02
4A1,08,FE,86,82,80,33,C1,02
4A1,05,FE,85,82,80,33,C1,02
4A1,05,FE,84,81,80,B3,F4,02
4A1,00,FC,82,81,80,B3,F4,02
4A1,01,FA,81,80,80,B3,F4,02
4A1,00,FC,80,80,80,B3,F4,02
4A1,FF,FA,7F,80,80,B3,F4,02
4A1,FE,F8,7E,7F,80,B3,F4,02
4A1,FC,FA,7D,7F,80,B3,F4,02
4A1,FE,FB,7C,7F,80,B3,F4,02
4A1,FE,FA,7C,7E,80,B3,F4,02
4A1,FE,FB,7C,7E,80,B3,F4,02
4A1,FE,FA,7C,7E,80,B3,F4,02
4A1,FE,FB,7B,7E,80,B3,F4,02
4A1,FE,FA,7B,7E,80,B3,F4,02
4A1,00,FB,7D,7F,80,B3,F4,02
4A1,FF,FA,7D,7F,80,B3,F4,02
4A1,FB,FA,7D,7F,80,B3,F4,02
4A1,FC,FA,7C,7E,80,B3,F4,02
4A1,FF,FA,7D,7F,80,B3,F4,02
4A1,00,FA,7F,80,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,02,FA,81,80,80,B3,F4,02
4A1,06,FA,84,82,80,B3,F4,02
4A1,08,F8,86,83,80,B3,F4,02
4A1,09,FA,87,83,80,B3,F4,02
4A1,0A,FA,89,84,80,B3,F4,02
4A1,0C,FA,8B,85,80,B3,F4,02
4A1,10,F8,8A,85,80,B3,F4,02
4A1,0F,FC,8C,85,80,B3,F1,02
4A1,10,FC,8D,86,80,33,E1,02
4A1,13,FC,8E,86,80,33,C1,02
4A1,10,FC,8D,86,80,33,C1,02
4A1,10,FE,8C,85,80,33,C1,02
4A1,0D,FE,8B,84,80,33,C1,02
4A1,0C,FE,89,84,80,33,C1,02
4A1,06,FE,86,82,80,33,F4,02
4A1,04,FA,83,81,80,B3,F4,02
4A1,02,FB,82,81,80,B3,F4,02
4A1,00,FA,80,80,80,B3,F4,02
4A1,FE,FA,7E,7F,80,B3,F4,02
4A1,F8,FA,7C,7E,80,B3,F4,02
4A1,F6,FB,7A,7D,80,B3,F4,02
4A1,F3,FA,77,7C,80,B3,F4,02
4A1,F3,FA,75,7B,80,B3,F4,02
4A1,F0,FA,74,7B,80,B3,F4,02
4A1,EF,FA,72,7A,80,B3,F4,02
4A1,EF,FA,72,7A,80,B3,F4,02
4A1,EF,FB,72,7A,80,B3,F4,02
4A1,F1,FE,73,7B,80,B3,F4,02
4A1,F1,FA,74,7B,80,B3,F4,02
4A1,F4,FB,77,7C,80,B3,F4,02
4A1,FE,FB,7B,7E,80,B3,F4,02
4A1,FC,FA,7D,7F,80,B3,F4,02
4A1,FE,F7,7E,7F,80,B3,F4,02
4A1,FE,F7,7E,7F,80,B3,F4,02
4A1,FF,F6,7E,7F,80,B3,F4,02
4A1,02,F6,82,82,80,B3,F4,02
4A1,0C,F6,89,86,80,B3,F4,02
4A1,13,FC,8F,8B,80,B3,F1,02
4A1,18,FC,93,8D,80,33,E1,02
4A1,17,00,96,8F,80,23,C1,02
4A1,14,00,96,8F,80,23,C1,02
4A1,17,00,96,8F,80,23,C1,02
4A1,15,02,94,8D,80,23,C1,02
4A1,13,04,92,8B,80,23,C1,02
4A1,08,05,8A,86,80,23,C1,02
4A1,04,05,85,83,80,23,C1,02
4A1,00,05,82,81,80,23,C1,02
4A1,00,06,81,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FF,05,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,FF,02,80,80,80,23,C1,02
4A1,FE,00,7F,80,80,23,C1,02
4A1,FE,00,7F,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,FE,00,80,80,80,23,C1,02
4A1,00,00,80,80,80,23,C1,02
4A1,FF,00,80,80,80,23,C1,02
