498,C1,42,80,25,65,36,00,00
498,C1,34,A0,25,65,36,00,00
498,C1,34,40,24,65,36,00,00
498,C1,4B,20,24,65,36,00,00
498,C1,50,20,24,65,36,00,00
498,C1,50,F0,25,65,36,00,00
498,C1,53,20,25,65,36,00,00
498,C1,56,20,26,65,36,00,00
498,C1,56,40,26,65,36,00,00
498,C1,4B,90,26,65,36,00,00
498,C1,45,70,26,65,36,00,00
498,C1,45,E0,26,65,36,00,00
498,C1,46,D0,26,65,36,00,00
498,C1,47,70,26,65,36,00,00
498,C1,48,E0,27,65,36,00,00
498,C1,49,80,27,65,36,00,00
498,C1,46,40,27,65,36,00,00
498,C1,44,80,27,65,36,00,00
498,C1,42,B0,27,65,36,00,00
498,C1,43,60,27,65,36,00,00
498,C1,44,E0,27,65,36,00,00
498,C1,44,80,27,65,36,00,00
498,C1,46,40,27,65,36,00,00
498,C1,46,00,26,65,36,00,00
498,C1,46,20,26,65,36,00,00
498,C1,45,50,26,65,36,00,00
498,C1,45,B0,26,65,36,00,00
498,C1,45,70,26,65,36,00,00
498,C1,46,30,26,65,36,00,00
498,C1,46,D0,26,65,36,00,00
498,C1,47,50,26,66,36,00,00
498,C1,46,80,26,66,36,00,00
498,C1,46,40,26,66,36,00,00
498,C1,48,60,26,66,36,00,00
498,C1,48,20,26,66,36,00,00
498,C1,48,00,26,66,36,00,00
498,C1,47,C0,26,66,36,00,00
498,C1,48,40,26,66,36,00,00
498,C1,47,20,26,66,36,00,00
498,C1,45,40,26,66,36,00,00
498,C1,42,C0,26,66,36,00,00
498,C1,3E,60,26,66,36,00,00
498,C1,3C,B0,26,66,36,00,00
498,C1,31,30,26,66,36,00,00
498,C1,30,60,26,66,36,00,00
498,C1,31,D0,25,66,36,00,00
498,C1,32,80,25,66,36,00,00
498,C1,32,70,25,66,36,00,00
498,C1,32,B0,25,66,36,00,00
498,C1,32,60,25,66,36,00,00
498,C1,30,60,25,66,36,00,00
498,C1,28,F0,25,66,B6,00,00
498,C1,02,90,24,66,B6,00,00
498,C1,00,00,24,66,B6,00,00
498,C1,00,00,23,66,B7,00,00
498,C1,00,00,22,66,B7,00,00
498,C1,00,00,22,66,B7,00,00
498,C1,00,00,22,66,B7,00,00
498,C1,00,00,21,66,B7,00,00
498,C1,00,00,21,66,B7,00,00
498,C1,00,00,21,66,B8,00,00
498,C1,00,00,22,66,B8,00,00
498,C1,00,00,22,66,B8,00,00
498,C1,00,00,22,66,B8,00,00
498,C1,00,00,23,66,B8,00,00
498,C1,00,00,23,66,B8,00,00
498,C1,00,00,24,66,B8,00,00
498,C1,00,00,25,66,B8,00,00
498,C1,00,00,25,66,B8,00,00
498,C1,00,00,26,66,B8,00,00
498,C1,00,00,26,66,B8,00,00
498,C1,00,00,27,66,B8,00,00
498,C1,00,00,27,66,B8,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BA,00,00
498,C1,00,00,27,66,BB,00,00
498,C1,00,00,28,66,BB,00,00
498,C1,00,00,28,66,BB,00,00
498,C1,00,00,29,66,BB,00,00
498,C1,00,00,2A,66,BB,00,00
498,C1,00,00,2A,66,BB,00,00
498,C1,00,00,2B,66,BB,00,00
498,C1,00,00,2B,66,BB,00,00
498,C1,00,00,2B,66,BB,00,00
498,C1,00,00,2B,66,BB,00,00
498,C1,00,00,2B,66,BB,00,00
498,C1,29,60,2B,66,3A,00,00
498,C1,2B,70,2B,66,3A,00,00
498,C1,2A,A0,2B,66,3A,00,00
498,C1,27,10,2B,66,3A,00,00
498,C1,25,40,2B,66,3A,00,00
498,C1,24,F0,2A,66,3A,00,00
498,C1,25,70,2A,66,3A,00,00
498,C1,25,C0,29,66,39,00,00
498,C1,25,80,29,66,39,00,00
498,C1,26,50,29,66,B9,00,00
498,C1,28,90,29,66,B9,00,00
498,C1,28,D0,29,65,B9,00,00
498,C1,28,B0,29,65,B9,00,00
498,C1,28,A0,29,65,B9,00,00
498,C1,28,20,2A,64,B9,00,00
498,C1,28,10,2A,64,B9,00,00
498,C1,28,00,2A,64,B9,00,00
498,C1,27,A0,2B,63,B9,00,00
498,C1,27,E0,2B,63,B9,00,00
498,C1,28,20,2B,63,B8,00,00
498,C1,28,20,2C,63,B8,00,00
498,C1,28,20,2C,63,B8,00,00
498,C1,27,E0,2D,63,B8,00,00
498,C1,28,50,2D,63,B8,00,00
498,C1,28,10,2D,63,B8,00,00
498,C1,28,20,2D,63,B8,00,00
498,C1,28,00,2D,63,B8,00,00
498,C1,29,10,2D,63,B8,00,00
498,C1,29,B0,2D,63,B8,00,00
498,C1,29,F0,2D,63,B8,00,00
498,C1,29,50,2C,63,B8,00,00
498,C1,2C,80,2C,63,B8,00,00
498,C1,2E,80,2B,63,B8,00,00
498,C1,2F,90,2B,63,B8,00,00
498,C1,2F,60,2A,63,B8,00,00
498,C1,2E,10,29,63,B8,00,00
498,C1,2C,90,27,63,B8,00,00
498,C1,2A,B0,25,62,B8,00,00
498,C1,28,50,20,62,B8,00,00
498,C1,27,A0,1E,62,B8,00,00
498,C1,28,60,1B,62,B8,00,00
498,C1,27,E0,1A,62,B8,00,00
498,C1,2B,90,19,62,38,00,00
498,C1,26,80,19,62,38,00,00
498,C1,29,80,19,62,38,00,00
498,C1,31,90,1A,62,38,00,00
498,C1,36,F0,1B,62,38,00,00
498,C1,36,40,1B,62,38,00,00
498,C1,37,90,1C,62,37,00,00
498,C1,3A,70,1D,62,37,00,00
498,C1,3B,30,1E,62,37,00,00
498,C1,3C,A0,1F,62,37,00,00
498,C1,3E,00,21,62,37,00,00
498,C1,3F,10,23,62,37,00,00
498,C1,3F,C0,23,62,37,00,00
498,C1,40,E0,24,62,37,00,00
498,C1,3F,90,26,62,37,00,00
498,C1,3D,20,27,62,36,00,00
498,C1,3A,10,28,63,36,00,00
498,C1,34,70,29,63,36,00,00
498,C1,32,10,2A,63,36,00,00
498,C1,31,40,2B,63,36,00,00
498,C1,2B,C0,2B,63,37,00,00
498,C1,2F,50,2C,63,37,00,00
498,C1,22,C0,2C,63,B7,00,00
498,C1,05,90,2C,63,B7,00,00
498,C1,00,00,2C,63,B7,00,00
498,C1,00,00,2C,63,B7,00,00
498,C1,00,00,2C,63,B7,00,00
498,C1,00,00,2B,63,B7,00,00
498,C1,00,00,2B,63,B8,00,00
498,C1,00,00,2B,63,B8,00,00
498,C1,00,00,2B,64,B8,00,00
498,C1,00,00,2B,64,B8,00,00
498,C1,00,00,2B,64,B8,00,00
498,C1,00,00,2A,64,B8,00,00
498,C1,00,00,2A,64,B9,00,00
498,C1,00,00,29,64,B9,00,00
498,C1,00,00,28,63,B9,00,00
498,C1,00,00,27,63,B9,00,00
498,C1,00,00,26,63,B9,00,00
498,C1,00,00,24,63,B9,00,00
498,C1,00,00,22,63,B9,00,00
498,C1,00,00,20,63,B9,00,00
498,C1,00,00,1D,63,B9,00,00
498,C1,00,00,1B,63,B9,00,00
498,C1,00,00,17,63,B9,00,00
498,C1,00,00,11,63,B9,00,00
498,C1,00,00,0E,63,B9,00,00
498,C1,00,00,0B,63,B9,00,00
498,C1,00,00,0B,63,B9,00,00
498,C1,00,00,0B,63,B9,00,00
498,C1,00,00,0B,63,B9,00,00
498,C1,00,00,0C,63,B9,00,00
498,C1,00,00,0D,63,B9,00,00
498,C1,00,00,0E,63,BA,00,00
498,C1,34,F0,0F,63,39,00,00
498,C1,3C,10,11,63,39,00,00
498,C1,3C,00,13,63,38,00,00
498,C1,4A,70,15,63,38,00,00
498,C1,4D,30,18,64,37,00,00
498,C1,53,90,1B,64,37,00,00
498,C1,56,B0,1D,64,37,00,00
498,C1,58,D0,20,64,36,00,00
498,C1,59,C0,24,64,36,00,00
498,C1,58,00,24,64,36,00,00
498,C1,57,30,28,64,36,00,00
498,C1,49,A0,2A,64,36,00,00
498,C1,4E,10,2C,64,36,00,00
498,C1,4E,B0,2D,64,36,00,00
498,C1,4C,C0,2F,64,36,00,00
498,C1,4A,10,30,64,36,00,00
498,C1,3B,00,31,64,36,00,00
498,C1,32,60,32,64,36,00,00
498,C1,1F,B0,33,64,B6,00,00
498,C1,04,C0,33,64,B6,00,00
498,C1,02,00,33,64,B6,00,00
498,C1,00,00,32,64,B7,00,00
498,C1,00,00,32,64,B7,00,00
498,C1,00,00,31,64,B7,00,00
498,C1,00,00,31,64,B7,00,00
498,C1,00,00,30,64,B7,00,00
498,C1,00,00,30,64,B8,00,00
498,C1,00,00,30,64,B8,00,00
498,C1,00,00,2F,64,B8,00,00
498,C1,00,00,2F,64,B8,00,00
498,C1,00,00,2D,64,B8,00,00
498,C1,00,00,2C,64,B8,00,00
498,C1,00,00,2A,64,B8,00,00
498,C1,00,00,28,64,B8,00,00
498,C1,00,00,26,64,B9,00,00
498,C1,00,00,24,64,B9,00,00
498,C1,00,00,21,64,B9,00,00
498,C1,00,00,1E,64,B9,00,00
498,C1,00,00,1B,64,B9,00,00
498,C1,00,00,17,64,B9,00,00
498,C1,00,00,10,64,B9,00,00
498,C1,00,00,0F,64,B9,00,00
498,C1,2D,50,10,64,39,00,00
498,C1,3B,00,10,64,39,00,00
498,C1,48,20,15,64,38,00,00
498,C1,53,90,18,64,37,00,00
498,C1,63,B0,1B,64,37,00,00
498,C1,6F,70,1E,64,37,00,00
498,C1,73,60,22,64,36,00,00
498,C1,79,50,25,64,36,00,00
498,C1,7D,F0,27,64,36,00,00
498,C1,81,60,29,64,36,00,00
498,C1,83,C0,2C,64,36,00,00
498,C1,74,B0,2E,64,36,00,00
498,C1,60,C0,30,64,36,00,00
498,C1,60,50,31,64,36,00,00
498,C1,3C,F0,2F,64,36,00,00
498,C1,3A,90,2F,64,36,00,00
498,C1,60,30,2F,64,36,00,00
498,C1,71,70,30,64,36,00,00
498,C1,77,E0,31,64,36,00,00
498,C1,7C,20,31,64,36,00,00
498,C1,7F,A0,32,64,36,00,00
498,C1,83,00,32,64,36,00,00
498,C1,85,30,34,64,36,00,00
498,C1,86,80,35,64,36,00,00
498,C1,86,A0,35,64,35,00,00
498,C1,7F,F0,37,64,35,00,00
498,C1,6C,10,37,64,35,00,00
498,C1,56,80,37,64,35,00,00
498,C1,44,20,36,65,35,00,00
498,C1,2F,00,35,65,B6,00,00
498,C1,14,E0,33,65,B6,00,00
498,C1,02,00,32,65,B6,00,00
498,C1,00,00,2E,65,B6,00,00
498,C1,00,00,2D,65,B6,00,00
498,C1,15,40,2C,65,B7,00,00
498,C1,3A,90,2C,65,37,00,00
498,C1,41,40,2C,65,37,00,00
498,C1,3A,60,2C,65,36,00,00
498,C1,2B,A0,2C,65,36,00,00
498,C1,2F,30,2B,65,36,00,00
498,C1,33,C0,2B,65,36,00,00
498,C1,36,00,2A,65,36,00,00
498,C1,31,10,2A,65,36,00,00
498,C1,32,60,29,65,36,00,00
498,C1,32,D0,29,65,36,00,00
498,C1,33,B0,28,66,36,00,00
498,C1,33,D0,28,66,36,00,00
498,C1,40,B0,27,66,36,00,00
498,C1,43,70,27,66,36,00,00
498,C1,49,50,27,66,36,00,00
498,C1,4B,90,27,66,36,00,00
498,C1,4D,E0,28,66,36,00,00
498,C1,4F,E0,28,66,36,00,00
498,C1,51,90,28,66,36,00,00
498,C1,53,D0,29,66,36,00,00
498,C1,56,00,29,66,36,00,00
498,C1,57,C0,29,66,36,00,00
498,C1,5A,20,2A,65,36,00,00
498,C1,5C,D0,2A,65,35,00,00
498,C1,5E,E0,2B,65,35,00,00
498,C1,60,D0,2B,65,35,00,00
498,C1,62,D0,2C,65,35,00,00
498,C1,56,F0,2C,65,35,00,00
498,C1,4F,D0,2D,65,35,00,00
498,C1,43,D0,2D,65,35,00,00
498,C1,46,80,2D,65,35,00,00
498,C1,42,40,2D,65,36,00,00
498,C1,42,50,2D,64,36,00,00
498,C1,44,00,2D,64,36,00,00
498,C1,35,C0,2C,65,36,00,00
498,C1,34,A0,2D,65,36,00,00
498,C1,3D,10,2C,65,36,00,00
498,C1,40,30,2C,65,36,00,00
498,C1,40,60,2C,65,36,00,00
498,C1,41,10,2C,65,36,00,00
498,C1,39,B0,2C,65,36,00,00
498,C1,3A,60,2C,65,36,00,00
498,C1,3B,40,2B,65,36,00,00
498,C1,3E,60,2C,65,36,00,00
498,C1,3F,50,2C,65,36,00,00
498,C1,3F,E0,2C,65,36,00,00
498,C1,40,70,2B,66,36,00,00
498,C1,3A,F0,2B,66,36,00,00
498,C1,36,E0,2B,66,36,00,00
498,C1,38,50,2A,66,36,00,00
498,C1,38,F0,2A,66,36,00,00
498,C1,39,C0,2A,66,36,00,00
498,C1,3E,30,2A,66,36,00,00
498,C1,41,D0,2A,66,36,00,00
498,C1,42,40,2A,66,36,00,00
498,C1,42,B0,2A,66,36,00,00
498,C1,44,20,29,66,36,00,00
498,C1,46,80,29,66,36,00,00
498,C1,49,E0,29,66,36,00,00
498,C1,4B,70,29,67,36,00,00
498,C1,4D,90,2A,67,35,00,00
498,C1,4F,E0,2A,67,35,00,00
498,C1,51,40,2A,67,35,00,00
498,C1,53,40,2A,66,35,00,00
498,C1,4F,50,2A,66,35,00,00
498,C1,4E,20,2B,66,35,00,00
498,C1,47,A0,2B,66,35,00,00
498,C1,49,D0,2B,66,35,00,00
498,C1,4A,80,2B,66,35,00,00
498,C1,44,20,2B,65,35,00,00
498,C1,38,20,2B,65,35,00,00
498,C1,41,40,2B,65,36,00,00
498,C1,47,40,2A,65,36,00,00
498,C1,49,20,2A,65,36,00,00
498,C1,4A,70,2B,65,36,00,00
498,C1,4B,F0,2B,65,36,00,00
498,C1,4C,D0,2B,65,35,00,00
498,C1,4E,20,2B,65,35,00,00
498,C1,4B,30,2B,65,35,00,00
498,C1,4B,70,2B,65,35,00,00
498,C1,40,60,2B,65,35,00,00
498,C1,3F,80,2B,65,35,00,00
498,C1,3C,00,2B,65,36,00,00
498,C1,3B,00,2B,65,36,00,00
498,C1,3D,10,2B,65,36,00,00
498,C1,48,60,2B,65,36,00,00
498,C1,49,10,2B,65,36,00,00
498,C1,4B,80,2B,65,36,00,00
498,C1,4C,40,2B,65,36,00,00
498,C1,4B,B0,2B,66,36,00,00
498,C1,4D,30,2B,66,36,00,00
498,C1,4E,40,2B,66,35,00,00
498,C1,4F,F0,2B,66,35,00,00
498,C1,4B,30,2B,66,35,00,00
498,C1,4A,50,2B,66,35,00,00
498,C1,47,F0,2B,66,35,00,00
498,C1,46,10,2B,66,35,00,00
498,C1,2E,20,2B,65,35,00,00
498,C1,2A,60,2A,65,35,00,00
498,C1,2D,F0,2A,65,36,00,00
498,C1,30,20,29,65,36,00,00
498,C1,30,00,29,65,36,00,00
498,C1,23,D0,28,65,36,00,00
498,C1,0B,40,28,65,B6,00,00
498,C1,00,00,27,65,B6,00,00
498,C1,00,00,27,65,B6,00,00
498,C1,00,00,27,66,B6,00,00
498,C1,00,00,27,66,B6,00,00
498,C1,00,00,27,66,B7,00,00
498,C1,31,E0,27,66,37,00,00
498,C1,3C,30,27,66,37,00,00
498,C1,3C,60,28,66,36,00,00
498,C1,3D,B0,29,66,36,00,00
498,C1,3E,40,29,66,36,00,00
498,C1,41,F0,2A,66,36,00,00
498,C1,44,10,2A,66,36,00,00
498,C1,43,90,2B,66,36,00,00
498,C1,44,10,2C,66,36,00,00
498,C1,44,E0,2C,66,36,00,00
498,C1,45,70,2C,66,36,00,00
498,C1,48,F0,2C,66,36,00,00
498,C1,4B,00,2C,66,36,00,00
498,C1,4A,90,2C,66,36,00,00
498,C1,4C,10,2C,66,36,00,00
498,C1,4D,30,2C,66,36,00,00
498,C1,4E,90,2C,66,36,00,00
498,C1,50,D0,2C,66,36,00,00
498,C1,52,80,2D,66,36,00,00
498,C1,54,60,2D,66,36,00,00
498,C1,55,E0,2D,66,35,00,00
498,C1,57,70,2D,66,35,00,00
498,C1,59,F0,2E,65,35,00,00
498,C1,45,B0,2E,65,35,00,00
498,C1,31,80,2D,65,35,00,00
498,C1,2E,70,2D,65,35,00,00
498,C1,30,20,2C,65,36,00,00
498,C1,2F,60,2C,65,36,00,00
498,C1,2F,F0,2B,65,36,00,00
498,C1,2F,E0,2B,65,36,00,00
498,C1,30,40,2B,65,36,00,00
498,C1,2F,E0,2B,65,36,00,00
498,C1,25,C0,2B,65,36,00,00
498,C1,12,60,2B,65,B6,00,00
498,C1,00,00,2A,65,B6,00,00
498,C1,00,00,2A,65,B6,00,00
498,C1,00,00,2A,65,B6,00,00
498,C1,00,00,2A,65,B6,00,00
498,C1,00,00,2A,65,B7,00,00
498,C1,00,00,2A,65,B7,00,00
498,C1,00,00,2A,66,B7,00,00
498,C1,00,00,2B,66,B7,00,00
498,C1,00,00,2B,66,B7,00,00
498,C1,00,00,2B,66,B7,00,00
498,C1,00,00,2B,66,B7,00,00
498,C1,00,00,2C,66,B7,00,00
498,C1,00,00,2C,66,B7,00,00
498,C1,00,00,2D,66,B7,00,00
498,C1,00,00,2D,66,B8,00,00
498,C1,00,00,2E,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,2F,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,30,66,B8,00,00
498,C1,00,00,31,66,B8,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,30,66,B9,00,00
498,C1,00,00,2F,66,B9,00,00
498,C1,00,00,2F,66,B9,00,00
498,C1,00,00,2F,66,B9,00,00
498,C1,00,00,2E,66,B9,00,00
498,C1,00,00,2E,66,B9,00,00
498,C1,00,00,2E,66,B9,00,00
498,C1,00,00,2D,66,B9,00,00
498,C1,00,00,2C,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2A,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,24,66,B9,00,00
498,C1,00,00,23,66,B9,00,00
498,C1,00,00,23,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,25,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,26,66,B9,00,00
498,C1,00,00,27,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,28,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,29,66,B9,00,00
498,C1,00,00,2A,66,B9,00,00
498,C1,00,00,2A,66,B9,00,00
498,C1,00,00,2A,66,B9,00,00
498,C1,00,00,2A,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2B,66,B9,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2D,66,BA,00,00
498,C1,00,00,2D,66,BA,00,00
498,C1,00,00,2D,66,BA,00,00
498,C1,00,00,2E,66,BA,00,00
498,C1,00,00,2E,66,BA,00,00
498,C1,00,00,2E,66,BA,00,00
498,C1,00,00,2F,66,BA,00,00
498,C1,00,00,30,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,32,66,BA,00,00
498,C1,00,00,32,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,31,66,BA,00,00
498,C1,00,00,30,66,BA,00,00
498,C1,00,00,2F,66,BA,00,00
498,C1,00,00,2E,66,BA,00,00
498,C1,00,00,2C,66,BA,00,00
498,C1,00,00,2B,66,BA,00,00
498,C1,00,00,2A,66,BA,00,00
498,C1,00,00,29,66,BA,00,00
498,C1,00,00,28,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,26,66,BA,00,00
498,C1,00,00,25,66,BA,00,00
498,C1,00,00,25,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,24,66,BA,00,00
498,C1,00,00,25,66,BA,00,00
498,C1,24,30,26,66,3A,00,00
498,C1,29,B0,26,66,3A,00,00
498,C1,2B,B0,27,66,3A,00,00
498,C1,29,F0,27,66,39,00,00
498,C1,26,10,27,66,39,00,00
498,C1,25,B0,27,66,39,00,00
498,C1,25,60,27,66,39,00,00
498,C1,25,D0,27,67,39,00,00
498,C1,25,D0,27,67,39,00,00
498,C1,25,D0,27,67,39,00,00
498,C1,25,70,27,66,B9,00,00
498,C1,28,60,27,66,B9,00,00
498,C1,28,B0,27,66,B9,00,00
498,C1,28,90,28,65,B8,00,00
498,C1,28,50,27,65,B8,00,00
498,C1,28,40,27,64,B8,00,00
498,C1,27,F0,27,64,B8,00,00
498,C1,28,00,27,64,B8,00,00
498,C1,28,40,27,64,B8,00,00
498,C1,28,00,27,63,B8,00,00
498,C1,27,E0,28,63,B8,00,00
