4AE,0E,92,20,C0,01,50,4A,4B
4AE,08,91,22,C0,01,50,4A,4B
4AE,04,90,20,C0,01,58,42,4B
4AE,00,8E,22,C0,01,58,42,4B
4AE,00,8E,1C,C0,01,58,42,4B
4AE,00,8D,1E,C0,01,58,42,4B
4AE,14,91,28,C0,01,68,42,4B
4AE,0C,8D,08,C0,01,58,4A,4B
4AE,08,8C,00,C0,01,50,52,4B
4AE,0C,93,00,C0,01,50,02,4B
4AE,0A,93,00,C0,01,50,02,4B
4AE,0A,93,00,C0,01,50,02,4B
4AE,04,93,00,C0,01,48,02,4B
4AE,0C,93,00,C0,01,48,02,4B
4AE,0A,93,00,C0,01,48,02,4B
4AE,0C,93,00,C0,01,48,02,4B
4AE,0E,93,00,C0,01,40,02,4B
4AE,0E,93,00,C0,01,40,02,4B
4AE,0C,93,00,C0,01,40,02,4B
4AE,0E,93,00,C0,01,40,02,4B
4AE,0E,93,00,C0,01,40,02,4B
4AE,10,93,00,C0,01,40,02,4B
4AE,10,93,00,C0,01,40,02,4B
4AE,08,8B,00,C0,01,48,52,4B
4AE,0C,89,10,C0,01,48,72,4B
4AE,08,87,00,C0,01,48,7A,4B
4AE,0A,89,00,E0,01,50,72,4B
4AE,08,93,00,E0,01,50,0A,4B
4AE,0C,93,00,C0,01,50,02,4B
4AE,0C,93,00,C0,01,50,02,4B
4AE,0C,93,00,C0,01,50,02,4B
4AE,0E,93,00,C0,01,50,02,4B
4AE,0E,93,00,C0,01,50,02,4B
4AE,08,8E,00,E0,01,50,4A,4B
4AE,10,90,00,E0,01,50,42,4B
4AE,18,93,00,E0,01,58,42,4B
4AE,1E,93,00,E0,01,60,3A,4B
4AE,1C,93,00,E0,01,60,3A,4B
4AE,1C,93,00,E0,01,60,3A,4B
4AE,1C,93,00,E0,01,60,3A,4B
4AE,20,93,00,E0,01,60,3A,4B
4AE,1E,93,00,E0,01,68,3A,4B
4AE,1E,93,00,E0,01,68,3A,4B
4AE,1E,93,00,E0,01,68,3A,4B
4AE,1C,93,04,E0,01,68,3A,4B
