0AA,27,0D,26,FC,26,F4,27,23
0AA,26,F2,27,06,27,02,27,0E
0AA,26,F7,27,06,27,06,27,21
0AA,26,F6,26,FF,27,09,27,18
0AA,27,07,27,03,26,EA,27,0D
0AA,26,F3,26,F5,27,00,27,1A
0AA,26,F9,27,06,26,F5,27,09
0AA,26,FB,26,EA,26,EC,27,0F
0AA,26,FE,26,F5,26,E6,27,07
0AA,26,F9,26,F5,26,DF,27,16
0AA,26,E9,26,EF,26,F4,26,E6
0AA,26,FC,26,E6,26,C7,27,11
0AA,26,DF,26,EC,26,E4,26,FA
0AA,26,E2,26,DE,26,D5,27,09
0AA,26,E7,26,EE,26,E8,26,E0
0AA,26,D9,26,DF,26,E1,26,F9
0AA,26,EF,26,D1,26,EB,27,04
0AA,26,D5,27,01,26,D2,26,E8
0AA,26,DF,26,CD,26,DB,26,ED
0AA,26,D5,27,0E,26,E5,26,F5
0AA,26,E3,26,B0,26,D1,26,FC
0AA,26,E4,26,FC,26,D2,26,E4
0AA,26,D5,26,CB,26,D9,26,F3
0AA,26,D0,26,F4,26,D3,26,EA
0AA,26,E0,26,CE,26,C9,26,EE
0AA,26,D9,26,DA,26,C4,26,D9
0AA,26,D3,26,C0,26,D1,26,E5
0AA,26,CC,26,C4,26,C8,26,EA
0AA,26,D0,26,CB,26,BB,26,E6
0AA,26,C2,26,BF,26,B9,26,D4
0AA,26,D5,26,D8,26,C3,26,E4
0AA,26,C0,26,AE,26,C9,26,E9
0AA,26,BF,26,C0,26,C4,26,E1
0AA,26,BC,26,B9,26,C2,26,CA
0AA,26,C2,26,CE,26,C6,26,DE
0AA,26,B9,26,C9,26,C6,26,CE
0AA,26,B4,26,CC,26,C0,26,DD
0AA,26,BC,26,B8,26,C0,26,C3
0AA,26,BD,26,B8,26,CE,26,D7
0AA,26,B6,26,B5,26,BA,26,C5
0AA,26,B3,26,B6,26,B3,26,BF
0AA,26,BC,26,A9,26,A8,26,CB
0AA,26,B8,26,BC,26,B1,26,D0
0AA,26,B7,26,A7,26,A4,26,AC
0AA,26,A3,26,AC,26,AC,26,C1
0AA,26,B1,26,AF,26,A2,26,B3
0AA,26,A7,26,96,26,9D,26,CB
0AA,26,AD,26,B6,26,94,26,A2
0AA,26,9A,26,A0,26,A9,26,D2
0AA,26,A0,26,B3,26,A6,26,BE
0AA,26,A2,26,90,26,9B,26,B0
0AA,26,A1,26,A6,26,AE,26,AC
0AA,26,9F,26,AC,26,98,26,BE
0AA,26,9B,26,98,26,9F,26,BF
0AA,26,7E,26,9B,26,97,26,AA
0AA,26,AA,26,90,26,A3,26,AE
0AA,26,9A,26,91,26,A2,26,9D
0AA,26,97,26,A6,26,81,26,B2
0AA,26,83,26,9A,26,91,26,AB
0AA,26,9F,26,87,26,8C,26,AD
0AA,26,91,26,85,26,8C,26,8B
0AA,26,99,26,99,26,74,26,A4
0AA,26,82,26,7D,26,88,26,A2
0AA,26,81,26,97,26,7C,26,A0
0AA,26,92,26,6B,26,79,26,94
0AA,26,78,26,7D,26,78,26,9F
0AA,26,A1,26,79,26,86,26,B5
0AA,26,6B,26,97,26,83,26,8D
0AA,26,89,26,79,26,7F,26,90
0AA,26,71,26,A0,26,7B,26,92
0AA,26,8A,26,7F,26,7E,26,9C
0AA,26,78,26,9A,26,83,26,8A
0AA,26,84,26,71,26,7F,26,97
0AA,26,75,26,82,26,87,26,8D
0AA,26,74,26,7F,26,74,26,91
0AA,26,71,26,87,26,6B,26,84
0AA,26,7A,26,61,26,7D,26,90
0AA,26,71,26,76,26,62,26,8D
0AA,26,6E,26,55,26,6E,26,88
0AA,26,68,26,79,26,59,26,86
0AA,26,6E,26,60,26,73,26,86
0AA,26,6D,26,51,26,5A,26,7D
0AA,26,70,26,64,26,54,26,7C
0AA,26,5A,26,5C,26,5C,26,7E
0AA,26,62,26,7B,26,6F,26,82
0AA,26,5B,26,54,26,58,26,5F
0AA,26,59,26,5A,26,65,26,85
0AA,26,63,26,6A,26,55,26,6B
0AA,26,5A,26,5D,26,51,26,76
0AA,26,55,26,75,26,69,26,65
0AA,26,57,26,4C,26,52,26,6A
0AA,26,63,26,4A,26,73,26,61
0AA,26,57,26,68,26,48,26,4D
0AA,26,52,26,44,26,4E,26,6D
0AA,26,48,26,63,26,4B,26,59
0AA,26,55,26,40,26,4D,26,50
0AA,26,4D,26,5A,26,49,26,41
0AA,26,55,26,43,26,3E,26,60
0AA,26,4A,26,43,26,43,26,5C
0AA,26,38,26,2C,26,38,26,60
0AA,26,4D,26,3D,26,43,26,56
0AA,26,36,26,3F,26,3E,26,58
0AA,26,4B,26,43,26,46,26,55
0AA,26,3B,26,3D,26,41,26,4C
0AA,26,3B,26,35,26,43,26,65
0AA,26,45,26,37,26,40,26,4A
0AA,26,31,26,48,26,38,26,43
0AA,26,35,26,32,26,4B,26,4B
0AA,26,34,26,41,26,3D,26,4E
0AA,26,3F,26,2E,26,43,26,4B
0AA,26,36,26,44,26,39,26,3D
0AA,26,31,26,14,26,30,26,44
0AA,26,37,26,35,26,2E,26,4F
0AA,26,38,26,13,26,21,26,47
0AA,26,35,26,41,26,2C,26,37
0AA,26,2D,26,1D,26,20,26,42
0AA,26,1F,26,30,26,24,26,34
0AA,26,36,26,09,26,1F,26,56
0AA,26,22,26,2A,26,27,26,3E
0AA,26,30,26,0D,26,16,26,37
0AA,26,13,26,40,26,26,26,3F
0AA,26,16,26,07,26,1F,26,34
0AA,26,2C,26,31,26,1D,26,4B
0AA,26,24,26,1A,26,13,26,21
0AA,26,27,26,27,26,28,26,44
0AA,26,10,26,23,26,31,26,35
0AA,26,17,26,13,26,17,26,41
0AA,26,24,26,1C,26,24,26,21
0AA,26,29,26,24,26,1B,26,27
0AA,25,FE,26,10,26,0D,26,28
0AA,26,13,26,1A,26,05,26,29
0AA,26,0A,26,12,26,08,26,27
0AA,26,31,26,1E,26,0E,26,08
0AA,26,13,26,1B,25,FE,26,1B
0AA,26,16,25,F7,26,01,26,27
0AA,26,04,26,1E,25,EF,26,1A
0AA,26,13,25,E8,25,FF,26,0D
0AA,26,05,26,3F,25,F8,26,0E
0AA,26,05,25,E9,25,F8,26,1D
0AA,25,EB,26,00,26,02,26,13
0AA,25,FE,25,FC,26,02,26,1F
0AA,26,0A,25,F9,25,F9,26,08
0AA,26,02,26,04,25,EC,26,19
0AA,25,F9,26,01,25,F9,26,10
0AA,25,DA,25,F0,26,0E,26,11
0AA,25,EE,25,F3,25,EB,25,F1
0AA,26,03,25,EE,25,F5,26,13
0AA,25,F4,25,F8,25,E0,25,F4
0AA,25,FB,25,ED,25,ED,26,1B
0AA,25,EA,25,FC,25,E2,25,E0
0AA,26,00,25,E8,25,E0,25,F7
0AA,25,E3,25,ED,25,F3,26,05
0AA,25,FC,25,E2,25,DF,25,FF
0AA,25,DF,25,E3,25,E3,25,F9
0AA,25,EB,25,D9,25,E2,25,F5
0AA,25,DD,25,F3,25,D5,25,F4
0AA,25,E3,25,D5,25,DF,25,F9
0AA,25,D8,25,E4,25,D2,25,F5
0AA,25,D3,25,D5,25,EF,25,F4
0AA,25,CF,25,B4,25,C8,25,DA
0AA,25,DB,25,E8,25,D2,25,DD
0AA,25,E9,25,F4,25,E4,26,0A
0AA,25,DC,26,0D,25,EA,25,D9
0AA,25,E6,25,E9,25,CE,25,EB
0AA,25,D4,25,CE,25,E1,25,E3
0AA,25,E6,25,BD,25,D8,25,EF
0AA,25,CC,25,CA,25,C6,25,F9
0AA,25,C5,25,DF,25,C5,25,DA
0AA,25,C8,25,D5,25,D1,25,E8
0AA,25,C2,25,C2,25,D9,25,D6
0AA,25,C5,25,BF,25,B9,25,E7
0AA,25,CC,25,B9,25,BE,25,DF
0AA,25,CA,25,D2,25,AB,25,DF
0AA,25,D2,25,C1,25,BD,25,C3
0AA,25,C9,25,BB,25,AA,25,D1
0AA,25,C1,25,AA,25,B6,25,E6
0AA,25,AD,25,AA,25,C1,25,D1
0AA,25,9E,25,B0,25,C0,25,C9
0AA,25,8C,25,AA,25,B8,25,BF
0AA,25,A4,25,C1,25,AC,25,E3
0AA,25,B2,25,B2,25,AD,25,C5
0AA,25,B8,25,B1,25,A8,25,BB
0AA,25,B4,25,A6,25,BF,25,B7
0AA,25,AB,25,A2,25,B0,25,BF
0AA,25,9B,25,A4,25,AC,25,C1
0AA,25,9C,25,A4,25,8F,25,73
0AA,25,A3,25,8F,25,9A,25,A5
0AA,25,95,25,90,25,8B,25,A1
0AA,25,84,25,80,25,7C,25,94
0AA,25,6E,25,88,25,7D,25,75
0AA,25,7A,25,86,25,95,25,9F
0AA,25,97,25,8D,25,A0,25,CB
0AA,25,98,25,8A,25,7E,25,A0
0AA,25,8E,25,7D,25,8E,25,AB
0AA,25,6F,25,77,25,9E,25,A8
0AA,25,66,25,66,25,87,25,88
0AA,25,6A,25,5B,25,6D,25,80
0AA,25,5E,25,5E,25,70,25,8B
0AA,25,51,25,68,25,6C,25,A9
0AA,25,48,25,6A,25,6D,25,7D
0AA,25,69,25,70,25,81,25,7A
0AA,25,7A,25,62,25,91,25,91
0AA,25,73,25,54,25,7C,25,93
0AA,25,41,25,55,25,76,25,92
0AA,25,3D,25,53,25,58,25,63
0AA,25,4F,25,45,25,4E,25,68
0AA,25,58,25,3E,25,32,25,64
0AA,25,43,25,44,25,37,25,69
0AA,25,48,25,45,25,3D,25,5B
0AA,25,3E,25,39,25,41,25,55
0AA,25,41,25,27,25,46,25,62
0AA,25,2A,25,1A,25,32,25,5C
0AA,25,1C,25,20,25,36,25,5C
0AA,25,1A,25,1C,25,39,25,39
0AA,25,20,25,22,25,3A,25,35
0AA,25,2C,25,0E,25,2C,25,32
0AA,25,1F,25,13,25,0D,25,24
0AA,25,11,25,20,25,03,25,1C
0AA,24,FF,25,0E,25,15,25,22
0AA,25,04,25,07,25,18,25,1E
0AA,25,0A,24,F8,25,0A,25,07
0AA,25,1A,24,F7,25,18,25,26
0AA,24,FE,24,FA,25,34,25,39
0AA,24,E0,24,F7,25,18,24,F3
0AA,24,DC,24,EC,24,F8,24,E5
0AA,24,E1,24,E8,24,E7,24,FA
0AA,24,F0,24,D9,24,D8,25,05
0AA,24,E0,24,CD,24,C5,24,C4
0AA,24,DA,24,EA,24,CE,24,C0
0AA,24,C8,24,F9,24,D6,24,ED
0AA,24,D9,24,DB,24,C4,24,EE
0AA,24,E0,24,BF,24,C3,24,E9
0AA,24,CF,24,8A,24,D1,24,DE
0AA,24,99,24,8C,24,CB,24,BF
0AA,24,7C,24,98,24,A9,24,C2
0AA,24,90,24,AF,24,A8,24,D8
0AA,24,AA,24,9C,24,B4,24,D2
0AA,24,B8,24,98,24,B2,24,9D
0AA,24,94,24,7F,24,A7,24,A5
0AA,24,80,24,8B,24,A0,24,CC
0AA,24,78,24,90,24,93,24,BC
0AA,24,8A,24,89,24,8F,24,85
0AA,24,8B,24,7A,24,94,24,8A
0AA,24,74,24,5C,24,79,24,97
0AA,24,5A,24,61,24,63,24,89
0AA,24,65,24,56,24,75,24,7E
0AA,24,66,24,6C,24,72,24,7A
0AA,24,68,24,5C,24,5C,24,6B
0AA,24,5E,24,4E,24,50,24,71
0AA,24,51,24,3E,24,61,24,73
0AA,24,48,24,40,24,54,24,54
0AA,24,3D,24,41,24,51,24,4F
0AA,24,4C,24,4F,24,4D,24,64
0AA,24,45,24,40,24,4C,24,58
0AA,24,38,24,2E,24,32,24,2E
0AA,24,25,24,30,24,38,24,1A
0AA,24,36,24,25,24,36,24,23
0AA,24,36,24,20,24,2B,24,3D
0AA,24,2B,24,11,24,15,24,37
0AA,24,12,23,FF,24,25,24,2E
0AA,23,FA,23,FA,24,41,24,1F
0AA,24,00,23,F5,24,40,24,25
0AA,24,09,23,F7,24,2D,24,37
0AA,24,13,23,FF,24,12,24,37
0AA,24,0D,24,05,24,14,24,23
0AA,23,F8,23,FA,24,0D,23,F8
0AA,23,F4,23,F3,23,F6,23,E6
0AA,23,F0,23,DF,23,EE,24,04
0AA,23,F2,23,E0,23,F9,24,0D
0AA,23,E0,23,DB,23,F1,23,E9
0AA,23,CF,23,D1,23,E8,23,E1
0AA,23,CB,23,AE,23,E1,23,FF
0AA,23,CD,23,A0,23,D5,23,F2
0AA,23,C9,23,B2,23,CB,23,D1
0AA,23,C3,23,DD,23,D1,23,D7
0AA,23,BE,23,E2,23,CA,23,DE
0AA,23,C8,23,B5,23,B1,23,C5
0AA,23,BF,23,8A,23,B7,23,B7
0AA,23,BD,23,84,23,C2,23,B1
0AA,23,A9,23,A6,23,B7,23,B4
0AA,23,A2,23,B8,23,AA,23,A3
0AA,23,AA,23,A0,23,A1,23,9C
0AA,23,A8,23,88,23,A1,23,89
0AA,23,A2,23,6F,23,92,23,85
0AA,23,96,23,86,23,8E,23,7B
0AA,23,93,23,93,23,7D,23,7F
0AA,23,92,23,92,23,7B,23,8C
0AA,23,8A,23,74,23,81,23,97
0AA,23,7C,23,5E,23,88,23,81
0AA,23,7C,23,55,23,80,23,6A
0AA,23,71,23,58,23,78,23,8A
0AA,23,68,23,51,23,7D,23,8F
0AA,23,5B,23,52,23,6E,23,67
0AA,23,4F,23,48,23,5F,23,43
0AA,23,51,23,42,23,4F,23,54
0AA,23,5E,23,34,23,4C,23,63
0AA,23,64,23,1B,23,4B,23,46
0AA,23,59,23,2C,23,52,23,36
0AA,23,37,23,37,23,55,23,43
0AA,23,2C,23,40,23,4F,23,49
0AA,23,27,23,34,23,48,23,3F
0AA,23,4D,23,1C,23,4C,23,38
0AA,23,4B,23,0B,23,3E,23,48
0AA,23,38,23,06,23,44,23,34
0AA,23,20,23,0E,23,40,23,11
0AA,23,14,23,05,23,48,23,12
0AA,23,1C,22,FF,23,23,23,25
0AA,23,23,22,F0,23,0E,23,21
0AA,23,15,22,EB,23,1B,22,F5
0AA,23,0C,22,E9,23,29,22,E3
0AA,22,FE,22,EF,23,15,22,FC
0AA,23,07,22,EE,22,F8,23,13
0AA,23,18,22,F0,22,FC,23,05
0AA,23,2B,22,E5,23,01,22,D9
0AA,23,13,22,D6,22,FA,22,CA
0AA,22,F3,22,CD,22,F1,22,DF
0AA,22,DD,22,CE,22,E5,22,DF
0AA,22,CD,22,CD,22,E5,22,C9
0AA,22,D6,22,BB,22,E1,22,CA
0AA,22,E3,22,A9,22,DF,22,CE
0AA,22,F3,22,96,22,D9,22,C9
0AA,22,F2,22,98,22,D9,22,BD
0AA,22,D8,22,A1,22,E8,22,C1
0AA,22,C0,22,AA,22,E5,22,C0
0AA,22,B5,22,A2,22,DE,22,AE
0AA,22,B3,22,93,22,D9,22,9D
0AA,22,BB,22,80,22,D3,22,A7
0AA,22,CB,22,7D,22,CA,22,B9
0AA,22,CB,22,81,22,B3,22,96
0AA,22,C2,22,88,22,B6,22,85
0AA,22,B1,22,87,22,BF,22,7C
0AA,22,A4,22,7F,22,BB,22,80
0AA,22,A6,22,74,22,9C,22,78
0AA,22,B5,22,6E,22,9F,22,73
0AA,22,B9,22,6B,22,A4,22,78
0AA,22,9A,22,63,22,92,22,6B
0AA,22,89,22,55,22,8B,22,67
0AA,22,80,22,58,22,A2,22,7A
0AA,22,8B,22,56,22,9D,22,73
0AA,22,99,22,58,22,95,22,65
0AA,22,90,22,50,22,92,22,61
0AA,22,82,22,35,22,89,22,60
0AA,22,6C,22,36,22,79,22,55
0AA,22,5C,22,26,22,66,22,4A
0AA,22,67,21,FE,22,67,22,43
0AA,22,70,22,26,22,5B,22,2C
0AA,22,84,22,11,22,55,22,23
0AA,22,64,22,48,22,51,22,27
0AA,22,60,22,30,22,5D,22,20
0AA,22,50,22,27,22,63,22,19
0AA,22,4F,22,0E,22,6C,22,17
0AA,22,57,21,FD,22,68,22,23
0AA,22,57,22,13,22,60,22,2A
0AA,22,43,22,01,22,4C,22,24
0AA,22,4B,22,14,22,45,22,1E
0AA,22,3A,21,F9,22,3E,22,19
0AA,22,3F,22,04,22,44,22,17
0AA,22,45,21,ED,22,4E,22,10
0AA,22,44,21,FB,22,4F,22,0A
0AA,22,44,21,F4,22,4D,22,01
0AA,22,38,21,EB,22,47,22,07
0AA,22,3C,21,E4,22,34,22,04
0AA,22,2C,21,EB,22,1E,21,F8
0AA,22,37,21,F1,22,1D,21,EC
0AA,22,41,21,F2,22,1E,21,EA
0AA,22,46,21,F3,22,23,21,E0
0AA,22,3F,21,F0,22,1C,21,E5
0AA,22,44,21,F1,22,1B,21,E9
0AA,22,33,21,F4,22,11,21,DE
0AA,22,3C,21,ED,22,12,21,D4
0AA,22,33,21,E0,22,0D,21,DE
0AA,22,1D,21,D6,22,14,21,E4
0AA,22,2B,21,C7,22,18,21,E1
0AA,22,29,21,E4,22,1E,21,E5
0AA,22,38,21,B0,22,1E,21,E2
0AA,22,2F,21,DB,22,1E,21,D9
0AA,22,2A,21,C2,22,28,21,DB
0AA,22,1F,21,EC,22,32,21,E2
0AA,22,2E,21,C9,22,27,21,E1
0AA,22,34,21,DB,22,26,21,DD
0AA,22,33,21,AF,22,35,21,DC
0AA,22,2E,21,CB,22,15,21,E8
0AA,22,2B,21,BE,22,0F,21,F0
0AA,22,1F,21,D3,22,16,21,B8
0AA,22,1D,21,C8,22,23,21,AF
0AA,22,22,21,CA,22,0C,21,BA
0AA,22,1E,21,C0,22,11,21,B9
0AA,22,26,21,B1,21,FB,21,AB
0AA,22,25,21,C0,22,12,21,9B
0AA,22,1B,21,B4,22,05,21,A4
0AA,22,18,21,B4,21,F9,21,B1
0AA,22,1B,21,B8,22,04,21,B7
0AA,22,1E,21,B1,22,0A,21,BC
0AA,22,1D,21,A7,22,04,21,A5
0AA,22,16,21,AD,22,05,21,AD
0AA,22,11,21,AB,22,09,21,A4
0AA,22,0C,21,A0,21,FD,21,A9
0AA,22,0B,21,A6,21,F8,21,A9
0AA,22,0F,21,A9,21,FC,21,AB
0AA,22,0F,21,97,21,FF,21,B5
0AA,22,14,21,A8,21,FF,21,9E
0AA,22,0E,21,A0,21,FC,21,A9
0AA,22,08,21,9B,21,FF,21,A1
0AA,22,0C,21,96,22,03,21,AB
0AA,22,12,21,99,22,02,21,88
0AA,22,0F,21,87,21,F8,21,8E
0AA,22,0F,21,92,21,FE,21,A2
0AA,22,05,21,95,21,FB,21,9C
0AA,22,00,21,99,21,F2,21,86
0AA,22,04,21,95,21,FB,21,8A
0AA,21,FA,21,8E,21,FF,21,A2
0AA,21,FC,21,81,21,EF,21,A3
0AA,21,FE,21,79,21,EA,21,8C
0AA,21,FE,21,8B,21,F4,21,95
0AA,21,FE,21,84,21,F8,21,88
0AA,21,FF,21,8A,21,E2,21,78
0AA,21,F9,21,7E,21,F0,21,8D
0AA,21,F9,21,7C,21,ED,21,8D
0AA,21,F1,21,74,21,E1,21,7D
0AA,21,F4,21,75,21,E7,21,82
0AA,21,F6,21,75,21,EC,21,82
0AA,21,F2,21,78,21,EA,21,8D
0AA,21,F6,21,75,21,E6,21,76
0AA,21,EE,21,79,21,EE,21,83
0AA,21,EE,21,77,21,E5,21,81
0AA,21,EB,21,71,21,E1,21,72
0AA,21,E9,21,70,21,E4,21,72
0AA,21,F4,21,6B,21,EA,21,79
0AA,21,FC,21,71,21,E2,21,78
0AA,21,E2,21,6B,21,DE,21,6E
0AA,21,E2,21,77,21,E7,21,75
0AA,21,D9,21,6F,21,EE,21,79
0AA,21,F5,21,68,21,DC,21,70
0AA,21,EF,21,5D,21,E2,21,6A
0AA,21,E9,21,6C,21,EA,21,65
0AA,21,E5,21,60,21,DA,21,6A
0AA,21,E6,21,61,21,DC,21,59
0AA,21,EA,21,70,21,CF,21,61
0AA,21,F4,21,61,21,E0,21,4E
0AA,21,DB,21,6B,21,CF,21,49
0AA,21,DD,21,5E,21,E3,21,5A
0AA,21,E3,21,5D,21,CB,21,46
0AA,21,ED,21,4E,21,D8,21,47
0AA,21,F7,21,51,21,E1,21,51
0AA,21,F5,21,54,21,DB,21,51
0AA,21,EE,21,57,21,D0,21,4D
0AA,21,EA,21,5A,21,D5,21,39
0AA,21,F5,21,53,21,DB,21,48
0AA,21,EB,21,4E,21,DB,21,4A
0AA,21,E4,21,51,21,C9,21,45
0AA,21,DE,21,52,21,D0,21,4F
0AA,21,E3,21,53,21,D4,21,49
0AA,21,D9,21,51,21,D2,21,45
0AA,21,DD,21,4C,21,BD,21,43
0AA,21,D8,21,53,21,C9,21,46
0AA,21,CF,21,51,21,C5,21,42
0AA,21,D2,21,4A,21,BF,21,3E
0AA,21,D0,21,45,21,C1,21,49
0AA,21,DA,21,42,21,BE,21,41
0AA,21,CB,21,46,21,BC,21,37
0AA,21,E4,21,46,21,C2,21,3C
0AA,21,D1,21,43,21,C9,21,45
0AA,21,CB,21,39,21,BD,21,3B
0AA,21,C9,21,38,21,C5,21,33
0AA,21,D7,21,39,21,C1,21,37
0AA,21,CB,21,59,21,BB,21,3A
0AA,21,CA,21,34,21,BF,21,3F
0AA,21,CD,21,34,21,C2,21,32
0AA,21,CC,21,29,21,BC,21,32
0AA,21,D8,21,36,21,C4,21,34
0AA,21,CC,21,3F,21,BD,21,39
0AA,21,CC,21,3A,21,B7,21,27
0AA,21,D0,21,28,21,CE,21,1C
0AA,21,DD,21,28,21,AE,21,30
0AA,21,CE,21,25,21,C6,21,2D
0AA,21,CF,21,2B,21,BA,21,25
0AA,21,D1,21,32,21,B9,21,0C
0AA,21,DB,21,30,21,B5,21,14
0AA,21,DC,21,34,21,AE,21,29
0AA,21,C0,21,30,21,B4,21,18
0AA,21,C4,21,2F,21,B3,21,0E
0AA,21,C1,21,28,21,B3,21,10
0AA,21,C4,21,2C,21,B0,21,1F
0AA,21,CA,21,20,21,9F,21,12
0AA,21,C1,21,1D,21,A9,21,19
0AA,21,BD,21,19,21,AD,21,1C
0AA,21,BC,21,15,21,9D,21,08
0AA,21,BF,21,1D,21,A1,21,03
0AA,21,C3,21,2A,21,AD,21,11
0AA,21,BB,21,22,21,B0,21,16
0AA,21,BA,21,15,21,A3,21,04
0AA,21,B8,21,14,21,B3,21,0E
0AA,21,C2,21,0C,21,B3,21,13
0AA,21,BF,21,1E,21,AA,21,0D
0AA,21,BB,21,22,21,A0,21,0D
0AA,21,B9,21,21,21,B6,21,0F
0AA,21,B6,21,17,21,A1,21,08
0AA,21,B8,21,0C,21,A3,21,0B
0AA,21,BA,21,0B,21,AD,21,14
0AA,21,B5,21,01,21,8B,21,0C
0AA,21,BF,21,0E,21,9F,20,FB
0AA,21,BE,21,0E,21,A1,20,FE
0AA,21,BB,21,12,21,A1,21,01
0AA,21,B1,21,0E,21,7F,20,F5
0AA,21,A8,21,06,21,8D,21,00
0AA,21,B1,20,FD,21,96,21,09
0AA,21,AB,20,FE,21,87,20,F1
0AA,21,B8,21,06,21,84,20,FB
0AA,21,B3,21,0F,21,92,21,0B
0AA,21,C3,21,10,21,89,20,F1
0AA,21,C3,21,0D,21,81,20,E5
0AA,21,BD,21,0A,21,8D,21,18
0AA,21,A9,21,07,21,8C,21,0F
0AA,21,A9,21,02,21,83,20,E5
0AA,21,AB,21,0B,21,8C,20,FC
0AA,21,AE,21,11,21,8E,21,1B
0AA,21,AC,21,0E,21,80,21,15
0AA,21,B4,21,0F,21,8E,20,ED
0AA,21,B1,21,12,21,A3,20,F6
0AA,21,B9,21,1B,21,94,21,09
0AA,21,B3,21,15,21,8D,21,0B
0AA,21,AB,21,0C,21,9A,21,01
0AA,21,B4,21,0F,21,AD,20,F9
0AA,21,AE,21,1B,21,98,20,F9
0AA,21,C2,21,19,21,95,21,05
0AA,21,BF,21,1E,21,A2,21,0C
0AA,21,B9,21,14,21,AE,20,FF
0AA,21,BE,21,0F,21,A2,20,F0
0AA,21,C5,21,19,21,B0,21,03
0AA,21,CC,21,18,21,9E,21,0B
0AA,21,C8,21,20,21,A6,20,FD
0AA,21,C9,21,21,21,A4,20,F0
0AA,21,CD,21,20,21,B6,20,F5
0AA,21,CB,21,25,21,AA,20,F8
0AA,21,CD,21,24,21,9F,21,02
0AA,21,CF,21,24,21,AF,21,22
0AA,21,DB,21,21,21,B0,20,F5
0AA,21,D8,21,30,21,B0,20,E2
0AA,21,DD,21,1F,21,AD,21,18
0AA,21,DF,21,30,21,C4,21,2C
0AA,21,DA,21,24,21,A6,21,22
0AA,21,E1,21,37,21,A8,20,ED
0AA,21,D7,21,3F,21,C0,21,12
0AA,21,DC,21,38,21,B9,21,2C
0AA,21,DC,21,3B,21,A2,21,0E
0AA,21,EF,21,2E,21,B8,21,12
0AA,21,EC,21,42,21,CB,21,28
0AA,21,E7,21,42,21,B2,21,30
0AA,21,EB,21,30,21,C0,21,1F
0AA,21,E9,21,45,21,CF,21,2F
0AA,21,F5,21,3A,21,D3,21,2E
0AA,21,E9,21,5B,21,C9,21,2A
0AA,21,EF,21,52,21,DB,21,32
0AA,21,FC,21,49,21,E5,21,35
0AA,22,07,21,4B,21,DA,21,36
0AA,21,F7,21,4E,21,D7,21,3C
0AA,21,F6,21,57,21,DE,21,49
0AA,22,02,21,68,21,F1,21,3F
0AA,22,0A,21,5F,21,E6,21,3B
0AA,22,0A,21,5F,21,E3,21,46
0AA,22,1E,21,61,21,F1,21,54
0AA,22,1D,21,53,21,F8,21,4F
0AA,22,1B,21,5B,21,F1,21,47
0AA,22,1D,21,73,21,ED,21,56
0AA,22,11,21,74,21,F9,21,56
0AA,22,17,21,77,21,F4,21,55
0AA,22,18,21,64,21,F9,21,56
0AA,22,2E,21,63,21,FC,21,5B
0AA,22,36,21,7F,22,02,21,54
0AA,22,2C,21,85,22,03,21,60
0AA,22,22,21,80,22,09,21,63
0AA,22,3B,21,6D,22,08,21,71
0AA,22,43,21,80,22,0C,21,66
0AA,22,46,21,7A,22,15,21,52
0AA,22,25,21,AE,22,15,21,69
0AA,22,29,21,95,22,0D,21,6F
0AA,22,4E,21,86,22,16,21,87
0AA,22,41,21,8C,22,27,21,71
0AA,22,45,21,A2,22,2C,21,6D
0AA,22,4A,21,A0,22,2A,21,86
0AA,22,67,21,A0,22,32,21,91
0AA,22,51,21,98,22,31,21,88
0AA,22,64,21,90,22,40,21,74
0AA,22,46,21,AE,22,3C,21,8D
0AA,22,54,21,B8,22,3E,21,97
0AA,22,6D,21,C5,22,3F,21,96
0AA,22,71,21,AB,22,45,21,8C
0AA,22,6D,21,A6,22,47,21,95
0AA,22,74,21,BE,22,47,21,A5
0AA,22,6F,21,BE,22,4D,21,9D
0AA,22,68,21,DF,22,53,21,9F
0AA,22,5F,21,AF,22,57,21,A3
0AA,22,89,21,BA,22,58,21,AE
0AA,22,9B,21,AB,22,5C,21,A9
0AA,22,9B,21,CE,22,5F,21,A4
0AA,22,7D,21,CA,22,60,21,AC
0AA,22,98,21,F7,22,6A,21,BF
0AA,22,9E,21,D3,22,5E,21,C5
0AA,22,9A,21,EB,22,67,21,BA
0AA,22,8D,21,D2,22,6A,21,C8
0AA,22,99,21,F0,22,76,21,D7
0AA,22,9E,21,F4,22,62,21,D0
0AA,22,AD,22,02,22,72,21,D0
0AA,22,9A,21,F3,22,71,21,DE
0AA,22,9E,21,F6,22,73,21,D2
0AA,22,C5,21,E0,22,5A,21,DE
0AA,22,DC,21,F2,22,6F,21,D6
0AA,22,A4,21,EB,22,A2,21,E1
0AA,22,82,22,05,22,9C,21,D5
0AA,22,9F,21,F9,22,92,21,D7
0AA,22,E6,22,02,22,80,22,0B
0AA,22,F5,22,0F,22,A6,21,FB
0AA,22,BB,22,03,22,D7,21,E1
0AA,22,A7,22,07,22,A1,21,B4
0AA,22,C5,22,0D,22,95,21,F1
0AA,22,DC,22,0A,22,B3,22,0F
0AA,22,C6,22,0B,22,B8,21,F8
0AA,22,B0,22,1D,22,AC,21,DA
0AA,22,D1,22,1E,22,AD,21,FD
0AA,23,20,22,28,22,C4,22,1E
