3D3,7,213
3D3,1,2
3D3,0,76
3D3,0,127
3D3,1,138
3D3,7,253
3D3,1,219
3D3,3,215
3D3,1,81
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,0
3D3,0,102
3D3,3,9
3D3,1,176
3D3,2,18
3D3,0,205
3D3,2,14
3D3,6,91
3D3,0,246
3D3,0,9
3D3,0,9
3D3,0,70
3D3,1,252
3D3,0,87
3D3,0,22
3D3,0,221
3D3,0,146
3D3,1,187
3D3,0,122
3D3,0,2
3D3,7,66
3D3,0,166
3D3,0,97
3D3,0,130
